SysetID,Name,.obj paths,fileid,cloudpath,status,f1,f2,f3,f4,f5,f6
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\3330789450af921544fe3ba945082ada\models\model_normalized.obj,3330789450af921544fe3ba945082ada,lamp_3636649_3330789450af921544fe3ba945082ada1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3261776,earphone_earpiece_headphone_phone,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03261776\6475d0da1bfe0006c78df40cf2e9097a\models\model_normalized.obj,6475d0da1bfe0006c78df40cf2e9097a,earphone_earpiece_headphone_phone_3261776_6475d0da1bfe0006c78df40cf2e9097a1_10000_2pc.ply,Cloud Generated,ConvertEEtoAE,ImportEE,ExportAE,,,
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\a0b6f040538d26e3ac61a2f8346a8f\models\model_normalized.obj,a0b6f040538d26e3ac61a2f8346a8f,guitar_3467517_a0b6f040538d26e3ac61a2f8346a8f1_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\74de09e85976da12a13787f910fef0e3\models\model_normalized.obj,74de09e85976da12a13787f910fef0e3,bathtub_bathing tub_bath_tub_2808440_74de09e85976da12a13787f910fef0e31_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3593526,jar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03593526\d3e31e11258926104d38ef17af2f7d70\models\model_normalized.obj,d3e31e11258926104d38ef17af2f7d70,jar_3593526_d3e31e11258926104d38ef17af2f7d701_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\f01358d4f45cae23ce670f026edf07e5\models\model_normalized.obj,f01358d4f45cae23ce670f026edf07e5,lamp_3636649_f01358d4f45cae23ce670f026edf07e51_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\4843b9c8523a4affc29d936f5ac7e23\models\model_normalized.obj,4843b9c8523a4affc29d936f5ac7e23,lamp_3636649_4843b9c8523a4affc29d936f5ac7e231_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\6a977967aedbb60048b9747b6b395fc5\models\model_normalized.obj,6a977967aedbb60048b9747b6b395fc5,lamp_3636649_6a977967aedbb60048b9747b6b395fc51_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\6bdec3364b44e8d8ec69d13496bd4a34\models\model_normalized.obj,6bdec3364b44e8d8ec69d13496bd4a34,rifle_4090263_6bdec3364b44e8d8ec69d13496bd4a341_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\2ec617c22f8a1c7d96f12bf103d650c8\models\model_normalized.obj,2ec617c22f8a1c7d96f12bf103d650c8,rifle_4090263_2ec617c22f8a1c7d96f12bf103d650c81_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\46e777a46aa76681f4fb4dee5181bee\models\model_normalized.obj,46e777a46aa76681f4fb4dee5181bee,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_46e777a46aa76681f4fb4dee5181bee1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\b10748ed5e3e01f99464f279e4e22634\models\model_normalized.obj,b10748ed5e3e01f99464f279e4e22634,rifle_4090263_b10748ed5e3e01f99464f279e4e226341_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\decdf532717c45767a9bdfb16682d944\models\model_normalized.obj,decdf532717c45767a9bdfb16682d944,rifle_4090263_decdf532717c45767a9bdfb16682d9441_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\f3004f6eb2e5fb8eb7a51049b27f4bf4\models\model_normalized.obj,f3004f6eb2e5fb8eb7a51049b27f4bf4,rifle_4090263_f3004f6eb2e5fb8eb7a51049b27f4bf41_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\6f422c48a60cda58472cd9d4266add0f\models\model_normalized.obj,6f422c48a60cda58472cd9d4266add0f,lamp_3636649_6f422c48a60cda58472cd9d4266add0f1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\7a8615c643bc3d96ed6eef8e856a36ea\models\model_normalized.obj,7a8615c643bc3d96ed6eef8e856a36ea,lamp_3636649_7a8615c643bc3d96ed6eef8e856a36ea1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3261776,earphone_earpiece_headphone_phone,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03261776\a9661a8bb610d902957b6a4f3924d982\models\model_normalized.obj,a9661a8bb610d902957b6a4f3924d982,earphone_earpiece_headphone_phone_3261776_a9661a8bb610d902957b6a4f3924d9821_10000_2pc.ply,Cloud Generated,ConvertEEtoAE,ImportEE,ExportAE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\d2aef97be32d8118433d7c8e9cebd7c2\models\model_normalized.obj,d2aef97be32d8118433d7c8e9cebd7c2,rifle_4090263_d2aef97be32d8118433d7c8e9cebd7c21_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\e993492372fce761cb3a30f2c37c38a6\models\model_normalized.obj,e993492372fce761cb3a30f2c37c38a6,lamp_3636649_e993492372fce761cb3a30f2c37c38a61_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\d466b21fb042a2ac605afa80919f9592\models\model_normalized.obj,d466b21fb042a2ac605afa80919f9592,lamp_3636649_d466b21fb042a2ac605afa80919f95921_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\a31af845a610a552d83e8d4109d37961\models\model_normalized.obj,a31af845a610a552d83e8d4109d37961,bathtub_bathing tub_bath_tub_2808440_a31af845a610a552d83e8d4109d379611_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3593526,jar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03593526\10af6bdfd126209faaf0ad030fc37d94\models\model_normalized.obj,10af6bdfd126209faaf0ad030fc37d94,jar_3593526_10af6bdfd126209faaf0ad030fc37d941_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,,
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\66a6838a0887a85fd2f0cc036969ee4f\models\model_normalized.obj,66a6838a0887a85fd2f0cc036969ee4f,guitar_3467517_66a6838a0887a85fd2f0cc036969ee4f1_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\1939215162425a252bf06c32262648ff\models\model_normalized.obj,1939215162425a252bf06c32262648ff,rifle_4090263_1939215162425a252bf06c32262648ff1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\61475bc1cf693943d6a6890cb66ada39\models\model_normalized.obj,61475bc1cf693943d6a6890cb66ada39,bathtub_bathing tub_bath_tub_2808440_61475bc1cf693943d6a6890cb66ada391_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\cdb065e1726769ca8cd36201f5f879e6\models\model_normalized.obj,cdb065e1726769ca8cd36201f5f879e6,lamp_3636649_cdb065e1726769ca8cd36201f5f879e61_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\ce621e6df1ab9ae35d2cdb96c1afe34\models\model_normalized.obj,ce621e6df1ab9ae35d2cdb96c1afe34,lamp_3636649_ce621e6df1ab9ae35d2cdb96c1afe341_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\a4274a5db19db1ed7c8a96b42661aee8\models\model_normalized.obj,a4274a5db19db1ed7c8a96b42661aee8,guitar_3467517_a4274a5db19db1ed7c8a96b42661aee81_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\18598beeeedb20729a6e43b878d5b335\models\model_normalized.obj,18598beeeedb20729a6e43b878d5b335,rifle_4090263_18598beeeedb20729a6e43b878d5b3351_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\76bd9785d3f6e77f81faebbdea6bd9be\models\model_normalized.obj,76bd9785d3f6e77f81faebbdea6bd9be,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_76bd9785d3f6e77f81faebbdea6bd9be1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\68a8bf89972cd337a77e8142614cdaae\models\model_normalized.obj,68a8bf89972cd337a77e8142614cdaae,guitar_3467517_68a8bf89972cd337a77e8142614cdaae1_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\7e6b409823580827a80d0ac32aa1e5ef\models\model_normalized.obj,7e6b409823580827a80d0ac32aa1e5ef,bathtub_bathing tub_bath_tub_2808440_7e6b409823580827a80d0ac32aa1e5ef1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\de063371e5ef119cfcb8d8c6d4df8143\models\model_normalized.obj,de063371e5ef119cfcb8d8c6d4df8143,lamp_3636649_de063371e5ef119cfcb8d8c6d4df81431_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3593526,jar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03593526\2886e2026ed9da084b3c42e318f3affc\models\model_normalized.obj,2886e2026ed9da084b3c42e318f3affc,jar_3593526_2886e2026ed9da084b3c42e318f3affc1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\9e26dcbac33f056c343b0b12983b9982\models\model_normalized.obj,9e26dcbac33f056c343b0b12983b9982,guitar_3467517_9e26dcbac33f056c343b0b12983b99821_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\31d318b5f2a1be9ee88c1d6fc3580355\models\model_normalized.obj,31d318b5f2a1be9ee88c1d6fc3580355,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_31d318b5f2a1be9ee88c1d6fc35803551_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\564813720bdb0cd93321831d2245cf06\models\model_normalized.obj,564813720bdb0cd93321831d2245cf06,bathtub_bathing tub_bath_tub_2808440_564813720bdb0cd93321831d2245cf061_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
2946921,can_tin_tin can,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02946921\129880fda38f3f2ba1ab68e159bfb347\models\model_normalized.obj,129880fda38f3f2ba1ab68e159bfb347,can_tin_tin can_2946921_129880fda38f3f2ba1ab68e159bfb3471_10000_2pc.ply,Cloud Generated,StoreLiquid,,,StoreGas,,
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\b6599453a9903ed45b0e6a2e453fe7f7\models\model_normalized.obj,b6599453a9903ed45b0e6a2e453fe7f7,guitar_3467517_b6599453a9903ed45b0e6a2e453fe7f71_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\6c0b3b0c6bc6eb97862d7667d873e591\models\model_normalized.obj,6c0b3b0c6bc6eb97862d7667d873e591,lamp_3636649_6c0b3b0c6bc6eb97862d7667d873e5911_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\ae5a1b5c8b93cdf4899bad344dc01f2f\models\model_normalized.obj,ae5a1b5c8b93cdf4899bad344dc01f2f,lamp_3636649_ae5a1b5c8b93cdf4899bad344dc01f2f1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\9ce27cd793dd3da29ac0a7e766b7c815\models\model_normalized.obj,9ce27cd793dd3da29ac0a7e766b7c815,rifle_4090263_9ce27cd793dd3da29ac0a7e766b7c8151_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\f5a9d847f69449626f07a69f0bbe0f4\models\model_normalized.obj,f5a9d847f69449626f07a69f0bbe0f4,rifle_4090263_f5a9d847f69449626f07a69f0bbe0f41_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\347f9f4a04cc00841fba588fa05a3c38\models\model_normalized.obj,347f9f4a04cc00841fba588fa05a3c38,bottle_2876657_347f9f4a04cc00841fba588fa05a3c381_10000_2pc.ply,Cloud Generated,StoreLiquid,,,StoreGas,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\8fe1766aa6997b0f899bad344dc01f2f\models\model_normalized.obj,8fe1766aa6997b0f899bad344dc01f2f,lamp_3636649_8fe1766aa6997b0f899bad344dc01f2f1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\27ed54b7f9c371b72056b4bd5d870b47\models\model_normalized.obj,27ed54b7f9c371b72056b4bd5d870b47,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_27ed54b7f9c371b72056b4bd5d870b471_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\a51c1dcbed07d1de27be842e82df28b3\models\model_normalized.obj,a51c1dcbed07d1de27be842e82df28b3,rifle_4090263_a51c1dcbed07d1de27be842e82df28b31_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\5d756e92b734f2d2b12aa6a0f050b3\models\model_normalized.obj,5d756e92b734f2d2b12aa6a0f050b3,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_5d756e92b734f2d2b12aa6a0f050b31_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\7293f886dfe144f3496d07587574cede\models\model_normalized.obj,7293f886dfe144f3496d07587574cede,lamp_3636649_7293f886dfe144f3496d07587574cede1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\59997a310b8fb3c9c1cc3f503d10007e\models\model_normalized.obj,59997a310b8fb3c9c1cc3f503d10007e,rifle_4090263_59997a310b8fb3c9c1cc3f503d10007e1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\8bf221c8f17b152b2607a47034bf62a6\models\model_normalized.obj,8bf221c8f17b152b2607a47034bf62a6,rifle_4090263_8bf221c8f17b152b2607a47034bf62a61_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\5179edb45a24a785fbd4fd7714358815\models\model_normalized.obj,5179edb45a24a785fbd4fd7714358815,lamp_3636649_5179edb45a24a785fbd4fd77143588151_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\b3f0d3a6734e040be658483f9f1a085\models\model_normalized.obj,b3f0d3a6734e040be658483f9f1a085,rifle_4090263_b3f0d3a6734e040be658483f9f1a0851_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\f05e17d75e8f3e2ce378cd9d51dc5be0\models\model_normalized.obj,f05e17d75e8f3e2ce378cd9d51dc5be0,rifle_4090263_f05e17d75e8f3e2ce378cd9d51dc5be01_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\76dd6c8a2cf09887bbb7f70943d3cb52\models\model_normalized.obj,76dd6c8a2cf09887bbb7f70943d3cb52,rifle_4090263_76dd6c8a2cf09887bbb7f70943d3cb521_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\90e5bd9f10fd5216fbb8cbddab1c2002\models\model_normalized.obj,90e5bd9f10fd5216fbb8cbddab1c2002,lamp_3636649_90e5bd9f10fd5216fbb8cbddab1c20021_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3593526,jar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03593526\30b7bc199de66fc57eaeab1f0c9120b7\models\model_normalized.obj,30b7bc199de66fc57eaeab1f0c9120b7,jar_3593526_30b7bc199de66fc57eaeab1f0c9120b71_10000_2pc.ply,Cloud Generated,,ImportLiquid,ExportLiquid,,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\b7e59df21f4859281a857c47fd0ecdc3\models\model_normalized.obj,b7e59df21f4859281a857c47fd0ecdc3,rifle_4090263_b7e59df21f4859281a857c47fd0ecdc31_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\9177eb193eac94dbbdcdba9491bb75f8\models\model_normalized.obj,9177eb193eac94dbbdcdba9491bb75f8,bathtub_bathing tub_bath_tub_2808440_9177eb193eac94dbbdcdba9491bb75f81_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\8f70b211673e64c9c97e9355e94c4f15\models\model_normalized.obj,8f70b211673e64c9c97e9355e94c4f15,rifle_4090263_8f70b211673e64c9c97e9355e94c4f151_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\f85f26c5a807b22312bea13341a54c3f\models\model_normalized.obj,f85f26c5a807b22312bea13341a54c3f,lamp_3636649_f85f26c5a807b22312bea13341a54c3f1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2880940,bowl,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02880940\ad8a50aa5894bc40c762eb31f1f0c676\models\model_normalized.obj,ad8a50aa5894bc40c762eb31f1f0c676,bowl_2880940_ad8a50aa5894bc40c762eb31f1f0c6761_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\7bde818d2cbd21f3bac465483662a51d\models\model_normalized.obj,7bde818d2cbd21f3bac465483662a51d,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_7bde818d2cbd21f3bac465483662a51d1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\e1e43d3916a7e19acb7b0ec95e9a1b02\models\model_normalized.obj,e1e43d3916a7e19acb7b0ec95e9a1b02,rifle_4090263_e1e43d3916a7e19acb7b0ec95e9a1b021_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\9943ae38cd844c91082f2ea630bf69e\models\model_normalized.obj,9943ae38cd844c91082f2ea630bf69e,guitar_3467517_9943ae38cd844c91082f2ea630bf69e1_10000_2pc.ply,Cloud Generated,ConvertKEtoAE,ImportKE,ExportAE,,,
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\fdc47f5f8dff184830eaaf40a8a562c1\models\model_normalized.obj,fdc47f5f8dff184830eaaf40a8a562c1,bottle_2876657_fdc47f5f8dff184830eaaf40a8a562c11_10000_2pc.ply,Cloud Generated,StoreLiquid,,,StoreGas,,
